2.00,0.00,0.00,0.00,26.00,-33.44,3247753
2.00,0.00,0.00,0.00,-77.00,170.56,3247856
2.00,0.00,0.00,0.00,35.00,-91.44,3247959
2.00,0.00,0.00,0.00,92.00,-117.44,3248062
2.00,0.00,0.00,0.00,-52.00,136.56,3248165
2.00,0.00,0.00,0.00,-38.00,62.56,3248268
2.00,0.00,0.00,0.00,96.00,-189.44,3248371
2.00,0.00,0.00,0.00,31.00,-51.44,3248474
2.00,0.00,0.00,0.00,-80.00,178.56,3248577
2.00,0.00,0.00,0.00,23.00,-59.44,3248680
2.00,0.00,0.00,0.00,94.00,-139.44,3248783
2.00,0.00,0.00,0.00,-45.00,108.56,3248886
2.00,0.00,0.00,0.00,-49.00,102.56,3248989
2.00,0.00,0.00,0.00,87.00,-173.44,3249092
2.00,0.00,0.00,0.00,32.00,22.56,3249195
2.00,0.00,0.00,0.00,-87.00,192.56,3249298
2.00,0.00,0.00,0.00,22.00,-51.44,3249401
2.00,0.00,0.00,0.00,97.00,-153.44,3249504
2.00,0.00,0.00,0.00,-33.00,78.56,3249607
2.00,0.00,0.00,0.00,-56.00,120.56,3249710
2.00,0.00,0.00,0.00,77.00,-155.44,3249813
2.00,0.00,0.00,0.00,46.00,-19.44,3249916
2.00,0.00,0.00,0.00,-80.00,178.56,3250019
2.00,0.00,0.00,0.00,20.00,-37.44,3250122
2.00,0.00,0.00,0.00,103.00,-169.44,3250225
2.00,0.00,0.00,0.00,-34.00,140.56,3250328
2.00,0.00,0.00,0.00,-60.00,132.56,3250431
2.00,0.00,0.00,0.00,84.00,-163.44,3250534
2.00,0.00,0.00,0.00,44.00,-23.44,3250637
2.00,0.00,0.00,0.00,-75.00,168.56,3250740
2.00,0.00,0.00,0.00,7.00,-3.44,3250843
2.00,0.00,0.00,0.00,100.00,-171.44,3250946
2.00,0.00,0.00,0.00,-20.00,108.56,3251049
2.00,0.00,0.00,0.00,-63.00,148.56,3251152
2.00,0.00,0.00,0.00,71.00,-133.44,3251255
2.00,0.00,0.00,0.00,56.00,-63.44,3251358
2.00,0.00,0.00,0.00,-75.00,178.56,3251461
2.00,0.00,0.00,0.00,-1.00,12.56,3251564
2.00,0.00,0.00,0.00,105.00,-185.44,3251667
2.00,0.00,0.00,0.00,-30.00,124.56,3251770
2.00,0.00,0.00,0.00,-64.00,90.56,3251873
2.00,0.00,0.00,0.00,82.00,-149.44,3251976
2.00,0.00,0.00,0.00,40.00,-29.44,3252079
2.00,0.00,0.00,0.00,-80.00,178.56,3252182
2.00,0.00,0.00,0.00,25.00,-21.44,3252285
2.00,0.00,0.00,0.00,92.00,-159.44,3252388
2.00,0.00,0.00,0.00,-39.00,120.56,3252491
2.00,0.00,0.00,0.00,-44.00,56.56,3252594
2.00,0.00,0.00,0.00,95.00,-173.44,3252697
2.00,0.00,0.00,0.00,26.00,-9.44,3252800
2.00,0.00,0.00,0.00,-88.00,184.56,3252903
2.00,0.00,0.00,0.00,41.00,-125.44,3253006
2.00,0.00,0.00,0.00,92.00,-159.44,3253109
2.00,0.00,0.00,0.00,-63.00,160.56,3253212
2.00,0.00,0.00,0.00,-34.00,38.56,3253315
2.00,0.00,0.00,0.00,98.00,-175.44,3253418
2.00,0.00,0.00,0.00,12.00,2.56,3253521
2.00,0.00,0.00,0.00,-79.00,164.56,3253624
2.00,0.00,0.00,0.00,44.00,-119.44,3253727
2.00,0.00,0.00,0.00,84.00,-149.44,3253830
2.00,0.00,0.00,0.00,-63.00,154.56,3253933
2.00,0.00,0.00,0.00,-34.00,46.56,3254036
2.00,0.00,0.00,0.00,101.00,-189.44,3254139
2.00,0.00,0.00,0.00,14.00,-1.44,3254242
2.00,0.00,0.00,0.00,-77.00,166.56,3254345
2.00,0.00,0.00,0.00,50.00,-123.44,3254448
2.00,0.00,0.00,0.00,74.00,-81.44,3254551
2.00,0.00,0.00,0.00,-60.00,142.56,3254654
2.00,0.00,0.00,0.00,-19.00,26.56,3254757
2.00,0.00,0.00,0.00,94.00,-169.44,3254860
2.00,0.00,0.00,0.00,6.00,6.56,3254963
2.00,0.00,0.00,0.00,-69.00,154.56,3255065
2.00,0.00,0.00,0.00,60.00,-123.44,3255168
2.00,0.00,0.00,0.00,67.00,-69.44,3255271
2.00,0.00,0.00,0.00,-76.00,170.56,3255374
2.00,0.00,0.00,0.00,-7.00,14.56,3255477
2.00,0.00,0.00,0.00,99.00,-175.44,3255580
2.00,0.00,0.00,0.00,-16.00,96.56,3255683
2.00,0.00,0.00,0.00,-68.00,154.56,3255786
2.00,0.00,0.00,0.00,73.00,-143.44,3255889
2.00,0.00,0.00,0.00,58.00,-59.44,3255992
2.00,0.00,0.00,0.00,-73.00,176.56,3256095
