2.50,0.00,0.00,100.00,120.00,-65.00,163146
2.50,0.00,0.00,100.00,163.00,-150.00,163249
2.50,0.00,0.00,100.00,89.00,75.00,163352
2.50,0.00,0.00,100.00,37.00,157.50,163455
2.50,0.00,0.00,100.00,98.00,-12.50,163558
2.50,0.00,0.00,100.00,161.00,-155.00,163661
2.50,0.00,0.00,100.00,116.00,15.00,163764
2.50,0.00,0.00,100.00,40.00,145.00,163867
2.50,0.00,0.00,100.00,65.00,72.50,163970
2.50,0.00,0.00,100.00,147.00,-137.50,164073
2.50,0.00,0.00,100.00,148.00,-75.00,164176
2.50,0.00,0.00,100.00,63.00,92.50,164279
2.50,0.00,0.00,100.00,40.00,135.00,164382
2.50,0.00,0.00,100.00,122.00,-97.50,164485
2.50,0.00,0.00,100.00,166.00,-135.00,164588
2.50,0.00,0.00,100.00,92.00,35.00,164691
2.50,0.00,0.00,100.00,38.00,155.00,164794
2.50,0.00,0.00,100.00,87.00,-15.00,164897
2.50,0.00,0.00,100.00,155.00,-135.00,165000
2.50,0.00,0.00,100.00,130.00,-60.00,165103
2.50,0.00,0.00,100.00,50.00,140.00,165206
2.50,0.00,0.00,100.00,56.00,65.00,165309
2.50,0.00,0.00,100.00,138.00,-95.00,165412
2.50,0.00,0.00,100.00,155.00,-127.50,165515
2.50,0.00,0.00,100.00,70.00,115.00,165618
2.50,0.00,0.00,100.00,40.00,115.00,165721
2.50,0.00,0.00,100.00,112.00,-37.50,165824
2.50,0.00,0.00,100.00,162.00,-152.50,165927
2.50,0.00,0.00,100.00,99.00,50.00,166030
2.50,0.00,0.00,100.00,32.00,167.50,166133
2.50,0.00,0.00,100.00,78.00,37.50,166236
2.50,0.00,0.00,100.00,156.00,-152.50,166339
2.50,0.00,0.00,100.00,140.00,-52.50,166442
2.50,0.00,0.00,100.00,56.00,102.50,166545
2.50,0.00,0.00,100.00,46.00,122.50,166648
2.50,0.00,0.00,100.00,131.00,-102.50,166751
2.50,0.00,0.00,100.00,157.00,-112.50,166854
2.50,0.00,0.00,100.00,82.00,55.00,166957
2.50,0.00,0.00,100.00,37.00,152.50,167060
2.50,0.00,0.00,100.00,101.00,-45.00,167163
2.50,0.00,0.00,100.00,163.00,-152.50,167266
2.50,0.00,0.00,100.00,116.00,-32.50,167369
2.50,0.00,0.00,100.00,38.00,162.50,167472
2.50,0.00,0.00,100.00,71.00,27.50,167575
2.50,0.00,0.00,100.00,154.00,-160.00,167678
2.50,0.00,0.00,100.00,140.00,-95.00,167781
2.50,0.00,0.00,100.00,58.00,125.00,167884
2.50,0.00,0.00,100.00,50.00,82.50,167987
2.50,0.00,0.00,100.00,131.00,-77.50,168090
2.50,0.00,0.00,100.00,161.00,-145.00,168193
2.50,0.00,0.00,100.00,80.00,87.50,168296
2.50,0.00,0.00,100.00,37.00,140.00,168399
2.50,0.00,0.00,100.00,95.00,5.00,168502
2.50,0.00,0.00,100.00,161.00,-157.50,168605
2.50,0.00,0.00,100.00,123.00,-17.50,168708
2.50,0.00,0.00,100.00,39.00,167.50,168811
2.50,0.00,0.00,100.00,67.00,75.00,168914
2.50,0.00,0.00,100.00,149.00,-135.00,169017
2.50,0.00,0.00,100.00,145.00,-75.00,169120
2.50,0.00,0.00,100.00,61.00,97.50,169223
2.50,0.00,0.00,100.00,42.00,140.00,169326
2.50,0.00,0.00,100.00,128.00,-102.50,169429
2.50,0.00,0.00,100.00,162.00,-125.00,169532
2.50,0.00,0.00,100.00,86.00,35.00,169635
2.50,0.00,0.00,100.00,33.00,165.00,169738
2.50,0.00,0.00,100.00,92.00,-20.00,169841
2.50,0.00,0.00,100.00,162.00,-157.50,169944
2.50,0.00,0.00,100.00,123.00,-50.00,170047
2.50,0.00,0.00,100.00,44.00,150.00,170150
2.50,0.00,0.00,100.00,63.00,57.50,170253
2.50,0.00,0.00,100.00,146.00,-145.00,170356
2.50,0.00,0.00,100.00,150.00,-120.00,170459
2.50,0.00,0.00,100.00,64.00,120.00,170562
2.50,0.00,0.00,100.00,41.00,117.50,170665
2.50,0.00,0.00,100.00,125.00,-62.50,170768
2.50,0.00,0.00,100.00,160.00,-150.00,170871
2.50,0.00,0.00,100.00,92.00,52.50,170974
2.50,0.00,0.00,100.00,34.00,157.50,171077
2.50,0.00,0.00,100.00,88.00,22.50,171180
2.50,0.00,0.00,100.00,159.00,-152.50,171283
2.50,0.00,0.00,100.00,128.00,-32.50,171386
2.50,0.00,0.00,100.00,41.00,165.00,171489
2.50,0.00,0.00,100.00,59.00,102.50,171592
2.50,0.00,0.00,100.00,144.00,-127.50,171695
2.50,0.00,0.00,100.00,148.00,-82.50,171798
2.50,0.00,0.00,100.00,62.00,137.50,171901
2.50,0.00,0.00,100.00,43.00,137.50,172004
2.50,0.00,0.00,100.00,123.00,-85.00,172107
2.50,0.00,0.00,100.00,160.00,-130.00,172210
2.50,0.00,0.00,100.00,92.00,20.00,172313
2.50,0.00,0.00,100.00,36.00,160.00,172416
2.50,0.00,0.00,100.00,88.00,-2.50,172519
2.50,0.00,0.00,100.00,163.00,-170.00,172622
2.50,0.00,0.00,100.00,133.00,-82.50,172725
2.50,0.00,0.00,100.00,46.00,150.00,172828
2.50,0.00,0.00,100.00,51.00,87.50,172931
2.50,0.00,0.00,100.00,142.00,-147.50,173034
2.50,0.00,0.00,100.00,156.00,-135.00,173137
2.50,0.00,0.00,100.00,65.00,115.00,173240
2.50,0.00,0.00,100.00,37.00,130.00,173343
2.50,0.00,0.00,100.00,116.00,-40.00,173446
2.50,0.00,0.00,100.00,166.00,-165.00,173549
2.50,0.00,0.00,100.00,96.00,42.50,173652
2.50,0.00,0.00,100.00,34.00,160.00,173755
2.50,0.00,0.00,100.00,90.00,25.00,173858
2.50,0.00,0.00,100.00,163.00,-160.00,173961
2.50,0.00,0.00,100.00,120.00,-10.00,174064
2.50,0.00,0.00,100.00,40.00,162.50,174167
2.50,0.00,0.00,100.00,69.00,77.50,174270
2.50,0.00,0.00,100.00,153.00,-147.50,174373
2.50,0.00,0.00,100.00,140.00,-55.00,174476
2.50,0.00,0.00,100.00,51.00,157.50,174579
2.50,0.00,0.00,100.00,47.00,125.00,174682
2.50,0.00,0.00,100.00,129.00,-90.00,174785
2.50,0.00,0.00,100.00,156.00,-110.00,174888
2.50,0.00,0.00,100.00,81.00,47.50,174991
2.50,0.00,0.00,100.00,34.00,162.50,175094
2.50,0.00,0.00,100.00,108.00,-50.00,175197
2.50,0.00,0.00,100.00,161.00,-142.50,175300
2.50,0.00,0.00,100.00,102.00,-12.50,175403
2.50,0.00,0.00,100.00,38.00,157.50,175506
2.50,0.00,0.00,100.00,83.00,5.00,175609
2.50,0.00,0.00,100.00,156.00,-155.00,175712
2.50,0.00,0.00,100.00,126.00,-65.00,175815
2.50,0.00,0.00,100.00,46.00,145.00,175918
2.50,0.00,0.00,100.00,58.00,70.00,176021
2.50,0.00,0.00,100.00,146.00,-150.00,176124
2.50,0.00,0.00,100.00,152.00,-125.00,176227
2.50,0.00,0.00,100.00,63.00,117.50,176330
2.50,0.00,0.00,100.00,43.00,112.50,176433
2.50,0.00,0.00,100.00,126.00,-57.50,176536
2.50,0.00,0.00,100.00,161.00,-145.00,176639
2.50,0.00,0.00,100.00,80.00,80.00,176742
2.50,0.00,0.00,100.00,37.00,142.50,176845
2.50,0.00,0.00,100.00,98.00,5.00,176948
2.50,0.00,0.00,100.00,161.00,-155.00,177051
2.50,0.00,0.00,100.00,110.00,12.50,177154
2.50,0.00,0.00,100.00,40.00,162.50,177257
2.50,0.00,0.00,100.00,69.00,70.00,177360
2.50,0.00,0.00,100.00,149.00,-137.50,177463
2.50,0.00,0.00,100.00,143.00,-62.50,177566
2.50,0.00,0.00,100.00,57.00,102.50,177669
2.50,0.00,0.00,100.00,44.00,130.00,177772
2.50,0.00,0.00,100.00,130.00,-100.00,177875
2.50,0.00,0.00,100.00,160.00,-117.50,177978
2.50,0.00,0.00,100.00,77.00,50.00,178081
2.50,0.00,0.00,100.00,32.00,165.00,178184
2.50,0.00,0.00,100.00,99.00,-35.00,178287
2.50,0.00,0.00,100.00,161.00,-155.00,178390
2.50,0.00,0.00,100.00,112.00,-30.00,178493
2.50,0.00,0.00,100.00,41.00,155.00,178596
2.50,0.00,0.00,100.00,73.00,27.50,178699
2.50,0.00,0.00,100.00,155.00,-132.50,178802
2.50,0.00,0.00,100.00,138.00,-80.00,178905
2.50,0.00,0.00,100.00,53.00,135.00,179008
2.50,0.00,0.00,100.00,49.00,92.50,179111
2.50,0.00,0.00,100.00,131.00,-72.50,179214
2.50,0.00,0.00,100.00,158.00,-135.00,179317
2.50,0.00,0.00,100.00,79.00,82.50,179420
2.50,0.00,0.00,100.00,35.00,145.00,179523
2.50,0.00,0.00,100.00,98.00,12.50,179626
2.50,0.00,0.00,100.00,162.00,-157.50,179729
2.50,0.00,0.00,100.00,110.00,15.00,179832
2.50,0.00,0.00,100.00,36.00,165.00,179935
2.50,0.00,0.00,100.00,80.00,50.00,180038
2.50,0.00,0.00,100.00,160.00,-160.00,180141
2.50,0.00,0.00,100.00,141.00,-55.00,180244
2.50,0.00,0.00,100.00,54.00,150.00,180347
2.50,0.00,0.00,100.00,44.00,130.00,180450
