0,-1400,0,-1474,985
0,-1354,0,-1353,986
0,-1308,0,-1302,977
0,-1262,0,-1251,899
0,-1216,0,-1209,823
0,-1170,0,-1159,724
0,-1124,0,-1113,635
0,-1078,0,-1069,531
0,-1032,0,-1025,473
0,-986,0,-973,199
0,-940,0,-931,183
0,-894,0,-887,178
0,-848,0,-835,178
0,-802,0,-793,173
0,-756,0,-747,178
0,-710,0,-702,193
0,-664,0,-653,210
0,-618,0,-613,199
0,-572,0,-562,231
0,-526,0,-517,393
0,-480,0,-469,468
0,-434,0,-427,498
0,-388,0,-381,551
0,-342,0,-333,608
0,-296,0,-287,655
0,-250,0,-243,706
0,-204,0,-198,742
0,-158,0,-156,789
0,-112,0,-105,810
0,-66,0,-58,821
0,-20,0,-11,825
93,-1400,98,-1477,985
93,-1354,98,-1353,984
93,-1308,97,-1299,961
93,-1262,97,-1251,875
93,-1216,93,-1209,807
93,-1170,93,-1160,714
93,-1124,93,-1113,608
93,-1078,93,-1069,540
93,-1032,93,-1025,452
93,-986,93,-973,184
93,-940,93,-931,183
93,-894,93,-885,183
93,-848,93,-839,178
93,-802,93,-791,183
93,-756,93,-747,188
93,-710,93,-702,220
93,-664,93,-653,231
93,-618,93,-609,141
93,-572,93,-567,141
93,-526,93,-513,468
93,-480,93,-475,536
93,-434,93,-425,488
93,-388,93,-381,536
93,-342,93,-329,599
93,-296,93,-289,641
93,-250,93,-245,694
93,-204,93,-198,729
93,-158,93,-155,774
93,-112,93,-105,793
93,-66,93,-58,798
93,-20,93,-12,808
186,-1400,189,-1397,985
186,-1354,188,-1355,972
186,-1308,188,-1301,911
186,-1262,188,-1251,831
186,-1216,188,-1209,781
186,-1170,188,-1161,702
186,-1124,188,-1113,580
186,-1078,188,-1069,498
186,-1032,188,-1022,413
186,-986,188,-978,188
186,-940,188,-929,178
186,-894,188,-887,178
186,-848,188,-840,178
186,-802,186,-791,204
186,-756,186,-747,209
186,-710,186,-702,241
186,-664,186,-653,225
186,-618,186,-609,98
186,-572,186,-565,141
186,-526,186,-515,241
186,-480,186,-469,570
186,-434,186,-427,483
186,-388,186,-382,517
186,-342,186,-329,570
186,-296,186,-287,621
186,-250,186,-243,659
186,-204,186,-198,706
186,-158,186,-156,733
186,-112,186,-105,774
186,-66,186,-57,778
186,-20,186,-12,786
279,-1400,278,-1477,983
279,-1354,282,-1353,915
279,-1308,282,-1301,878
279,-1262,282,-1252,800
279,-1216,282,-1209,721
279,-1170,282,-1159,649
279,-1124,282,-1113,556
279,-1078,282,-1069,482
279,-1032,282,-1025,352
279,-986,282,-974,178
279,-940,282,-931,178
279,-894,282,-885,178
279,-848,279,-840,178
279,-802,279,-791,246
279,-756,279,-747,231
279,-710,279,-702,231
279,-664,279,-656,209
279,-618,279,-607,109
279,-572,279,-565,115
279,-526,279,-516,345
279,-480,279,-469,352
279,-434,279,-427,527
279,-388,279,-381,493
279,-342,279,-330,540
279,-296,279,-289,580
279,-250,279,-243,631
279,-204,279,-198,664
279,-158,279,-156,703
279,-112,279,-105,721
279,-66,279,-53,729
279,-20,278,-14,735
372,-1400,375,-1393,886
372,-1354,375,-1355,870
372,-1308,375,-1301,811
372,-1262,375,-1251,742
372,-1216,375,-1209,686
372,-1170,375,-1159,603
372,-1124,375,-1113,540
372,-1078,375,-1069,473
372,-1032,375,-1025,259
372,-986,375,-973,178
372,-940,375,-931,172
372,-894,375,-885,183
372,-848,372,-840,179
372,-802,372,-791,241
372,-756,372,-747,247
372,-710,372,-702,188
372,-664,372,-655,193
372,-618,372,-609,136
372,-572,372,-565,146
372,-526,372,-517,141
372,-480,372,-469,236
372,-434,372,-425,585
372,-388,372,-382,487
372,-342,372,-335,503
372,-296,372,-291,545
372,-250,372,-243,599
372,-204,371,-198,631
372,-158,370,-153,655
372,-112,370,-105,686
372,-66,370,-57,697
372,-20,370,-12,699
465,-1400,473,-1393,807
465,-1354,473,-1355,789
465,-1308,473,-1301,738
465,-1262,470,-1253,692
465,-1216,466,-1209,641
465,-1170,465,-1159,532
465,-1124,464,-1113,503
465,-1078,463,-1069,447
465,-1032,463,-1022,209
465,-986,463,-978,178
465,-940,463,-931,173
465,-894,463,-885,188
465,-848,463,-840,178
465,-802,463,-791,225
465,-756,463,-747,269
465,-710,463,-700,136
465,-664,464,-657,290
465,-618,464,-609,157
465,-572,464,-565,152
465,-526,464,-517,141
465,-480,464,-469,147
465,-434,464,-425,408
465,-388,464,-381,617
465,-342,464,-335,483
465,-296,464,-287,517
465,-250,464,-244,545
465,-204,464,-198,585
465,-158,464,-153,617
465,-112,464,-105,636
465,-66,464,-58,645
465,-20,464,-12,650
558,-1400,565,-1477,774
558,-1354,566,-1351,710
558,-1308,566,-1299,659
558,-1262,564,-1251,636
558,-1216,559,-1209,551
558,-1170,557,-1161,487
558,-1124,557,-1113,462
558,-1078,557,-1069,331
558,-1032,557,-1025,193
558,-986,557,-973,178
558,-940,557,-930,173
558,-894,557,-887,183
558,-848,557,-840,178
558,-802,557,-791,204
558,-756,557,-747,289
558,-710,557,-704,120
558,-664,557,-653,279
558,-618,557,-609,130
558,-572,557,-565,152
558,-526,557,-517,147
558,-480,557,-469,109
558,-434,557,-427,220
558,-388,557,-381,715
558,-342,557,-329,545
558,-296,557,-289,478
558,-250,557,-243,513
558,-204,557,-198,541
558,-158,557,-154,565
558,-112,557,-105,584
558,-66,557,-58,600
558,-20,557,-12,603
651,-1400,656,-1477,645
651,-1354,660,-1353,608
651,-1308,656,-1301,570
651,-1262,655,-1251,536
651,-1216,652,-1209,478
651,-1170,652,-1159,452
651,-1124,652,-1113,388
651,-1078,652,-1070,215
651,-1032,650,-1022,193
651,-986,650,-979,183
651,-940,650,-931,178
651,-894,648,-885,188
651,-848,648,-840,178
651,-802,648,-791,199
651,-756,648,-747,284
651,-710,648,-702,109
651,-664,648,-653,295
651,-618,648,-609,163
651,-572,648,-565,157
651,-526,648,-520,141
651,-480,649,-469,71
651,-434,649,-425,183
651,-388,649,-381,326
651,-342,650,-333,702
651,-296,651,-288,556
651,-250,651,-243,473
651,-204,651,-198,488
651,-158,651,-153,517
651,-112,651,-105,531
651,-66,651,-58,541
651,-20,651,-12,545
744,-1400,753,-1477,622
744,-1354,753,-1353,556
744,-1308,750,-1301,536
744,-1262,746,-1251,493
744,-1216,746,-1209,452
744,-1170,745,-1159,393
744,-1124,745,-1113,247
744,-1078,743,-1071,197
744,-1032,741,-1022,189
744,-986,741,-977,173
744,-940,741,-929,183
744,-894,741,-887,183
744,-848,741,-838,178
744,-802,741,-791,194
744,-756,742,-749,290
744,-710,742,-700,109
744,-664,742,-657,225
744,-618,742,-607,168
744,-572,742,-565,152
744,-526,742,-517,131
744,-480,742,-469,109
744,-434,743,-427,193
744,-388,744,-381,184
744,-342,744,-333,279
744,-296,744,-291,482
744,-250,744,-243,551
744,-204,744,-198,443
744,-158,744,-153,457
744,-112,744,-105,468
744,-66,744,-57,462
744,-20,744,-13,451
837,-1400,845,-1477,428
837,-1354,846,-1352,452
837,-1308,843,-1297,428
837,-1262,837,-1251,389
837,-1216,837,-1209,342
837,-1170,837,-1160,246
837,-1124,837,-1113,194
837,-1078,837,-1069,189
837,-1032,837,-1022,188
837,-986,837,-978,178
837,-940,837,-929,178
837,-894,837,-887,183
837,-848,837,-838,183
837,-802,837,-793,199
837,-756,837,-747,294
837,-710,837,-702,120
837,-664,837,-653,209
837,-618,837,-609,163
837,-572,837,-565,141
837,-526,837,-517,109
837,-480,837,-469,131
837,-434,837,-425,204
837,-388,837,-382,173
837,-342,837,-329,215
837,-296,837,-287,168
837,-250,837,-244,321
837,-204,837,-198,329
837,-158,837,-153,321
837,-112,837,-105,503
837,-66,837,-56,478
837,-20,837,-12,397
930,-1400,935,-1393,204
930,-1354,935,-1355,241
930,-1308,935,-1302,264
930,-1262,935,-1251,188
930,-1216,935,-1209,193
930,-1170,935,-1159,193
930,-1124,935,-1113,183
930,-1078,932,-1069,188
930,-1032,932,-1022,188
930,-986,932,-978,178
930,-940,928,-930,183
930,-894,928,-887,183
930,-848,928,-838,178
930,-802,928,-793,188
930,-756,928,-747,310
930,-710,928,-702,147
930,-664,928,-653,178
930,-618,928,-609,163
