0,-1380,0,-1516,394
0,-1358,0,-1356,364
0,-1336,0,-1333,359
0,-1314,0,-1310,348
0,-1292,0,-1285,349
0,-1270,0,-1268,338
0,-1248,0,-1242,332
0,-1226,0,-1223,327
0,-1204,0,-1197,317
0,-1182,0,-1175,311
0,-1160,0,-1157,312
0,-1138,0,-1131,307
0,-1116,0,-1112,296
0,-1094,0,-1089,306
0,-1072,0,-1067,332
0,-1050,0,-1047,359
0,-1028,0,-1019,359
0,-1006,0,-1005,358
0,-984,0,-977,363
143,-1380,156,-1383,394
143,-1358,148,-1354,394
143,-1336,145,-1328,384
143,-1314,144,-1313,374
143,-1292,144,-1285,364
143,-1270,144,-1268,349
143,-1248,143,-1243,349
143,-1226,143,-1217,353
143,-1204,143,-1201,327
143,-1182,139,-1175,327
143,-1160,139,-1153,317
143,-1138,139,-1133,317
143,-1116,139,-1113,296
143,-1094,139,-1088,285
143,-1072,139,-1065,280
143,-1050,140,-1047,270
143,-1028,140,-1025,275
143,-1006,140,-1000,285
143,-984,143,-979,317
286,-1380,304,-1383,415
286,-1358,290,-1355,420
286,-1336,288,-1327,405
286,-1314,288,-1313,399
286,-1292,286,-1287,389
286,-1270,284,-1263,379
286,-1248,284,-1243,374
286,-1226,284,-1217,364
286,-1204,284,-1201,354
286,-1182,284,-1175,327
286,-1160,284,-1157,344
286,-1138,284,-1131,317
286,-1116,284,-1112,301
286,-1094,284,-1089,285
286,-1072,284,-1065,280
286,-1050,284,-1047,264
286,-1028,284,-1019,253
286,-1006,284,-1005,259
286,-984,285,-979,270
429,-1380,441,-1383,439
429,-1358,437,-1355,439
429,-1336,431,-1333,439
429,-1314,428,-1313,420
429,-1292,428,-1287,409
429,-1270,428,-1262,399
429,-1248,428,-1243,389
429,-1226,428,-1223,379
429,-1204,428,-1198,364
429,-1182,428,-1175,358
429,-1160,428,-1157,343
429,-1138,428,-1131,322
429,-1116,428,-1114,311
429,-1094,428,-1089,290
429,-1072,428,-1065,275
429,-1050,428,-1047,259
429,-1028,428,-1019,236
429,-1006,428,-1005,231
429,-984,428,-979,236
572,-1380,581,-1383,468
572,-1358,581,-1354,458
572,-1336,581,-1329,448
572,-1314,580,-1312,439
572,-1292,577,-1285,429
572,-1270,575,-1268,415
572,-1248,571,-1241,404
572,-1226,571,-1217,394
572,-1204,571,-1201,379
572,-1182,571,-1175,364
572,-1160,571,-1153,348
572,-1138,571,-1133,332
572,-1116,571,-1112,321
572,-1094,571,-1089,295
572,-1072,571,-1069,285
572,-1050,571,-1047,264
572,-1028,571,-1019,237
572,-1006,571,-1005,226
572,-984,571,-979,221
715,-1380,725,-1383,478
715,-1358,725,-1354,468
715,-1336,725,-1328,458
715,-1314,725,-1313,453
715,-1292,722,-1285,438
715,-1270,717,-1265,429
715,-1248,715,-1243,414
715,-1226,713,-1224,404
715,-1204,713,-1198,389
715,-1182,713,-1175,373
715,-1160,713,-1157,358
715,-1138,713,-1131,343
715,-1116,713,-1114,327
715,-1094,713,-1089,301
715,-1072,713,-1063,281
715,-1050,713,-1047,269
715,-1028,713,-1025,261
715,-1006,713,-1000,231
715,-984,713,-979,215
858,-1380,870,-1383,483
858,-1358,865,-1355,473
858,-1336,862,-1333,463
858,-1314,861,-1308,453
858,-1292,857,-1287,443
858,-1270,855,-1265,433
858,-1248,855,-1243,419
858,-1226,855,-1223,409
858,-1204,855,-1198,394
858,-1182,855,-1175,379
858,-1160,856,-1157,363
858,-1138,856,-1131,343
858,-1116,856,-1114,327
858,-1094,856,-1086,306
858,-1072,856,-1065,290
858,-1050,856,-1047,270
858,-1028,856,-1019,269
858,-1006,856,-1005,242
858,-984,856,-979,216
1001,-1380,1019,-1383,478
1001,-1358,1004,-1354,473
1001,-1336,1002,-1329,463
1001,-1314,1002,-1313,453
1001,-1292,1002,-1285,443
1001,-1270,1002,-1265,433
1001,-1248,998,-1243,419
1001,-1226,998,-1224,409
1001,-1204,998,-1198,394
1001,-1182,998,-1175,379
1001,-1160,998,-1157,363
1001,-1138,998,-1131,343
1001,-1116,998,-1114,321
1001,-1094,998,-1089,311
1001,-1072,999,-1065,290
1001,-1050,999,-1047,275
1001,-1028,999,-1019,264
1001,-1006,999,-1005,241
1001,-984,999,-979,215
1144,-1380,1161,-1383,473
1144,-1358,1147,-1355,463
1144,-1336,1145,-1335,458
1144,-1314,1144,-1308,443
1144,-1292,1144,-1287,438
1144,-1270,1144,-1265,429
1144,-1248,1144,-1243,414
1144,-1226,1144,-1223,399
1144,-1204,1144,-1198,384
1144,-1182,1144,-1175,368
1144,-1160,1144,-1157,353
1144,-1138,1144,-1131,327
1144,-1116,1143,-1114,327
1144,-1094,1143,-1086,305
