0,-1400,0,-1527,414
0,-1354,0,-1350,306
0,-1308,0,-1301,215
0,-1262,0,-1252,241
0,-1216,0,-1206,210
0,-1170,0,-1163,194
0,-1124,0,-1114,193
0,-1078,0,-1068,189
0,-1032,0,-1023,194
0,-986,0,-977,215
0,-940,0,-930,782
0,-894,0,-886,699
0,-848,0,-839,609
0,-802,0,-790,565
0,-756,0,-748,532
0,-710,0,-702,498
0,-664,0,-654,468
0,-618,0,-608,433
0,-572,0,-563,409
0,-526,0,-519,433
0,-480,0,-470,409
0,-434,0,-426,438
0,-388,0,-382,448
0,-342,0,-337,453
0,-296,0,-284,457
0,-250,0,-240,458
0,-204,0,-192,458
0,-158,0,-146,457
0,-112,0,-104,458
0,-66,0,-59,468
0,-20,0,-15,463
93,-1400,98,-1525,403
93,-1354,98,-1349,225
93,-1308,98,-1301,327
93,-1262,98,-1252,279
93,-1216,97,-1207,241
93,-1170,97,-1161,225
93,-1124,96,-1112,231
93,-1078,95,-1070,231
93,-1032,94,-1023,231
93,-986,93,-977,236
93,-940,93,-930,734
93,-894,93,-886,716
93,-848,93,-839,613
93,-802,93,-791,561
93,-756,93,-748,527
93,-710,92,-703,493
93,-664,92,-657,463
93,-618,92,-608,433
93,-572,92,-564,404
93,-526,92,-518,419
93,-480,92,-472,393
93,-434,92,-424,438
93,-388,92,-382,443
93,-342,92,-337,453
93,-296,92,-286,453
93,-250,92,-239,453
93,-204,92,-190,453
93,-158,93,-146,457
93,-112,93,-104,458
93,-66,93,-59,463
93,-20,93,-15,463
186,-1400,189,-1527,373
186,-1354,191,-1349,131
186,-1308,191,-1301,120
186,-1262,191,-1252,300
186,-1216,191,-1207,209
186,-1170,190,-1161,199
186,-1124,190,-1114,189
186,-1078,188,-1068,179
186,-1032,186,-1026,189
186,-986,186,-977,183
186,-940,186,-928,791
186,-894,186,-886,715
186,-848,186,-839,608
186,-802,186,-790,551
186,-756,186,-748,522
186,-710,186,-702,488
186,-664,186,-657,453
186,-618,186,-608,428
186,-572,186,-564,404
186,-526,186,-517,409
186,-480,186,-474,384
186,-434,186,-424,438
186,-388,186,-384,443
186,-342,186,-334,448
186,-296,186,-286,453
186,-250,186,-240,453
186,-204,186,-193,453
186,-158,186,-146,453
186,-112,186,-104,453
186,-66,186,-59,458
186,-20,186,-16,458
279,-1400,285,-1394,285
279,-1354,285,-1343,120
279,-1308,284,-1301,173
279,-1262,284,-1250,306
279,-1216,283,-1208,274
279,-1170,281,-1161,241
279,-1124,279,-1112,183
279,-1078,277,-1070,183
279,-1032,277,-1023,204
279,-986,277,-974,215
279,-940,277,-930,712
279,-894,277,-886,751
279,-848,277,-842,609
279,-802,277,-790,546
279,-756,277,-748,518
279,-710,277,-702,483
279,-664,277,-657,448
279,-618,277,-608,428
279,-572,277,-562,404
279,-526,277,-519,399
279,-480,277,-470,378
279,-434,278,-430,428
279,-388,278,-384,433
279,-342,278,-334,443
279,-296,278,-283,443
279,-250,278,-240,443
279,-204,278,-192,443
279,-158,280,-146,443
279,-112,280,-104,448
279,-66,280,-59,453
279,-20,280,-17,453
372,-1400,382,-1525,253
372,-1354,372,-1360,343
372,-1308,372,-1308,373
372,-1262,372,-1252,264
372,-1216,372,-1206,215
372,-1170,372,-1161,225
372,-1124,372,-1114,231
372,-1078,372,-1068,188
372,-1032,372,-1026,215
372,-986,372,-974,225
372,-940,372,-930,613
372,-894,372,-886,812
372,-848,372,-839,601
372,-802,372,-794,546
372,-756,372,-746,514
372,-710,372,-702,478
372,-664,372,-657,448
372,-618,372,-608,419
372,-572,372,-564,399
372,-526,372,-519,394
372,-480,372,-472,384
372,-434,372,-424,409
372,-388,372,-384,428
372,-342,372,-337,433
372,-296,372,-283,438
372,-250,372,-239,438
372,-204,372,-192,438
372,-158,372,-146,438
372,-112,372,-103,438
372,-66,372,-59,443
372,-20,372,-15,443
465,-1400,469,-1396,463
465,-1354,468,-1342,389
465,-1308,468,-1299,409
465,-1262,468,-1252,252
465,-1216,468,-1208,199
465,-1170,468,-1161,184
465,-1124,468,-1114,378
465,-1078,466,-1068,204
465,-1032,466,-1023,215
465,-986,466,-977,220
465,-940,466,-930,647
465,-894,466,-886,786
465,-848,466,-838,585
465,-802,465,-795,541
465,-756,465,-746,503
465,-710,465,-702,473
465,-664,465,-657,443
465,-618,465,-608,419
465,-572,465,-564,414
465,-526,465,-517,404
465,-480,465,-470,389
465,-434,465,-430,378
465,-388,465,-384,414
465,-342,465,-337,414
465,-296,465,-284,419
465,-250,465,-239,428
465,-204,465,-193,429
465,-158,465,-146,428
465,-112,465,-104,429
465,-66,465,-59,433
465,-20,465,-15,433
558,-1400,562,-1398,317
558,-1354,562,-1342,419
558,-1308,562,-1299,363
558,-1262,562,-1252,316
558,-1216,562,-1208,204
558,-1170,561,-1161,152
558,-1124,559,-1112,311
558,-1078,559,-1068,231
558,-1032,559,-1023,226
558,-986,558,-976,247
558,-940,557,-931,609
558,-894,557,-886,783
558,-848,557,-842,585
558,-802,557,-790,532
558,-756,557,-748,498
558,-710,557,-703,468
558,-664,557,-655,438
558,-618,557,-608,439
558,-572,557,-564,443
558,-526,557,-517,363
558,-480,557,-473,394
558,-434,557,-426,399
558,-388,557,-382,428
558,-342,557,-337,419
558,-296,557,-284,414
558,-250,557,-239,414
558,-204,557,-190,414
558,-158,557,-146,414
558,-112,557,-104,414
558,-66,557,-59,414
558,-20,557,-17,414
651,-1400,656,-1527,353
651,-1354,658,-1350,383
651,-1308,658,-1301,394
651,-1262,657,-1252,358
651,-1216,657,-1207,205
651,-1170,653,-1161,189
651,-1124,652,-1114,373
651,-1078,652,-1068,252
651,-1032,652,-1023,236
651,-986,652,-976,269
651,-940,651,-930,642
651,-894,648,-886,743
651,-848,648,-839,585
651,-802,648,-794,536
651,-756,648,-746,493
651,-710,648,-704,463
651,-664,648,-651,443
651,-618,648,-610,468
651,-572,648,-564,393
651,-526,648,-517,419
651,-480,649,-474,428
