496,-1380,499,-1383,343
496,-1350,499,-1342,337
496,-1320,499,-1315,337
496,-1290,499,-1285,321
496,-1260,499,-1254,316
496,-1230,499,-1223,306
496,-1200,498,-1193,301
496,-1170,498,-1161,290
496,-1140,498,-1133,285
496,-1110,498,-1103,259
496,-1080,498,-1075,247
496,-1050,498,-1045,231
496,-1020,498,-1012,220
496,-990,498,-981,204
558,-1380,560,-1383,337
558,-1350,559,-1342,332
558,-1320,560,-1315,332
558,-1290,559,-1285,321
558,-1260,559,-1252,311
558,-1230,559,-1224,301
558,-1200,559,-1194,285
558,-1170,559,-1161,290
558,-1140,559,-1131,269
558,-1110,559,-1103,252
558,-1080,559,-1075,247
558,-1050,559,-1045,226
558,-1020,559,-1013,215
558,-990,559,-981,194
620,-1380,625,-1383,332
620,-1350,625,-1343,321
620,-1320,624,-1314,321
620,-1290,624,-1285,316
620,-1260,624,-1253,306
620,-1230,624,-1224,301
620,-1200,624,-1196,286
620,-1170,624,-1161,279
620,-1140,624,-1131,264
620,-1110,623,-1105,252
620,-1080,622,-1073,236
620,-1050,621,-1045,221
620,-1020,621,-1013,210
620,-990,617,-981,194
682,-1380,685,-1383,321
682,-1350,685,-1342,316
682,-1320,685,-1315,311
682,-1290,685,-1285,306
682,-1260,685,-1252,301
682,-1230,685,-1224,295
682,-1200,685,-1195,285
682,-1170,685,-1161,269
682,-1140,685,-1137,269
682,-1110,685,-1102,247
682,-1080,685,-1073,231
682,-1050,685,-1045,221
682,-1020,685,-1013,210
682,-990,685,-984,189
744,-1380,746,-1383,316
744,-1350,746,-1342,311
744,-1320,746,-1315,306
744,-1290,746,-1282,301
744,-1260,746,-1254,295
744,-1230,746,-1224,285
744,-1200,746,-1191,275
744,-1170,746,-1167,264
744,-1140,746,-1131,252
744,-1110,746,-1103,252
744,-1080,746,-1075,231
744,-1050,746,-1045,210
744,-1020,746,-1011,199
744,-990,746,-985,173
806,-1380,811,-1383,311
806,-1350,811,-1341,306
806,-1320,811,-1315,301
806,-1290,811,-1285,296
806,-1260,811,-1252,290
806,-1230,811,-1224,280
806,-1200,811,-1196,269
806,-1170,808,-1161,259
806,-1140,808,-1133,252
806,-1110,807,-1103,241
806,-1080,806,-1075,221
806,-1050,804,-1045,204
806,-1020,804,-1012,199
806,-990,804,-984,158
868,-1380,868,-1383,306
868,-1350,868,-1343,301
868,-1320,868,-1315,295
868,-1290,868,-1282,290
868,-1260,868,-1254,285
868,-1230,868,-1222,269
868,-1200,868,-1196,266
868,-1170,868,-1160,259
868,-1140,868,-1131,252
868,-1110,868,-1105,236
868,-1080,868,-1075,221
868,-1050,868,-1042,204
868,-1020,868,-1014,189
868,-990,868,-985,158
930,-1380,943,-1434,295
930,-1350,935,-1349,285
930,-1320,931,-1313,280
930,-1290,930,-1282,275
930,-1260,929,-1252,275
930,-1230,929,-1224,259
930,-1200,929,-1194,252
930,-1170,929,-1161,242
930,-1140,929,-1133,236
930,-1110,929,-1103,226
930,-1080,929,-1075,221
930,-1050,929,-1045,199
930,-1020,929,-1011,173
930,-990,929,-985,199
